[Script Info]
ScriptType: v4.00+
Collisions: Normal
PlayResX: 384
PlayResY: 288
Timer: 100.0000

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,Tahoma,24,&H00FFFFFF,&H00FFFFFF,&H00FFFFFF,&H00C0C0C0,-1,0,0,0,100,100,0,0.00,1,2,3,2,20,20,20,1

[Events]
Format: Layer, Start, End, Style, Actor, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:01:36.61,0:01:39.00,Default,,0000,0000,0000,,あるいは……空飛ぶドラゴンとか？
Dialogue: 0,0:01:39.23,0:01:44.72,Default,,0000,0000,0000,,それと、巨大な飛行船に……えーと……モンスター・トラックのタイヤをつけたら……
Dialogue: 0,0:01:45.01,0:01:46.47,Default,,0000,0000,0000,,モンスター・トラックのタイヤ？
Dialogue: 0,0:01:46.90,0:01:52.14,Default,,0000,0000,0000,,……そうすれば、数羽のワシを調教して……
Dialogue: 0,0:01:52.57,0:01:55.59,Default,,0000,0000,0000,,その、空飛ぶドラゴンのことだが……
Dialogue: 0,0:01:56.01,0:01:57.70,Default,,0000,0000,0000,,どれくらいの大きさが必要なんだ？
Dialogue: 0,0:01:58.14,0:02:00.30,Default,,0000,0000,0000,,ああ……巨大だ！
Dialogue: 0,0:02:00.53,0:02:05.40,Default,,0000,0000,0000,,ものすごく大きな歯があってな！
Dialogue: 0,0:02:05.88,0:02:08.09,Default,,0000,0000,0000,,それに火を吹くんだ！
Dialogue: 0,0:02:08.64,0:02:09.36,Default,,0000,0000,0000,,（ため息）
Dialogue: 0,0:02:31.39,0:02:34.90,Default,,0000,0000,0000,,これで私の話はおしまいだ。もう言うことは何もない。
Dialogue: 0,0:02:35.10,0:02:38.17,Default,,0000,0000,0000,,最後に質問はあるか？ ……ああ、ないようだな。
Dialogue: 0,0:02:38.32,0:02:41.67,Default,,0000,0000,0000,,だが、もし君が打ちのめされ、世界が粉々に砕け散ったと感じるなら、
Dialogue: 0,0:02:41.86,0:02:44.91,Default,,0000,0000,0000,,役に立つ提案がある。
Dialogue: 0,0:02:45.19,0:02:48.31,Default,,0000,0000,0000,,ハーモニカを手に取って、デポニアのことを歌うんだ。
Dialogue: 0,0:02:48.48,0:02:51.83,Default,,0000,0000,0000,,そして、より理想的な生活を夢見たルーファスのことを。
Dialogue: 0,0:02:52.05,0:02:54.84,Default,,0000,0000,0000,,そして、時には世界を救うために残された最後のチャンスは、
Dialogue: 0,0:02:55.11,0:02:58.82,Default,,0000,0000,0000,,「手を放すこと」だけかもしれないという事実を……。じゃあ、今度こそ本当におさらばだ！
Dialogue: 0,0:02:59.03,0:03:02.02,Default,,0000,0000,0000,,ハッザー！ 彼とは本当におさらばだ！
